GS,BB,RBI,R,HR,InnOuts,ADJ Salary,ADJ Salary Group
106.0,26,48.0,46,6,2851.0,5832654,1
127.0,61,52.0,54,12,3423.0,14998255,3
42.0,10,16.0,12,4,1131.0,545492,0
148.0,47,100.0,69,22,3873.0,24282889,3
43.0,14,22.0,17,2,1154.0,4166181,1
2.0,0,0.0,0,0,51.0,547158,0
68.0,22,33.0,35,6,1729.0,22497382,3
96.0,36,42.0,66,19,2516.0,2221963,1
71.0,33,21.0,34,2,1983.0,1666472,1
75.0,27,57.0,62,20,1953.0,17220218,3
73.0,28,30.0,31,2,2131.0,1666472,1
102.0,30,50.0,47,12,2749.0,8105624,2
61.0,15,18.0,11,1,1668.0,544381,0
45.0,17,10.0,10,1,1182.0,559379,0
47.0,22,22.0,21,2,1284.0,1777570,1
145.0,30,42.0,30,3,3892.0,3055200,1
7.0,0,4.0,2,1,174.0,544381,0
70.0,21,29.0,14,5,1845.0,1666472,1
78.0,38,36.0,32,6,2075.0,546047,0
15.0,5,9.0,5,4,433.0,888785,0
63.0,13,8.0,36,1,1693.0,1777570,1
92.0,23,23.0,33,1,2549.0,3055200,1
103.0,41,50.0,49,18,2835.0,549380,0
0.0,1,0.0,0,0,6.0,544381,0
92.0,23,34.0,33,3,2428.0,546047,0
116.0,74,62.0,62,24,3094.0,596597,0
146.0,55,37.0,80,8,3892.0,1902556,1
92.0,14,46.0,35,13,2590.0,999883,0
54.0,11,25.0,22,1,1631.0,544381,0
59.0,27,38.0,30,9,1509.0,10997177,3
30.0,11,27.0,27,11,795.0,544381,0
143.0,37,73.0,80,24,3726.0,4777221,1
27.0,3,8.0,14,1,723.0,1610923,1
131.0,46,82.0,59,18,3468.0,944334,0
47.0,13,22.0,13,4,1319.0,548825,0
80.0,36,49.0,43,12,1971.0,11109818,3
68.0,25,33.0,29,4,1989.0,544381,0
143.0,25,49.0,74,12,3753.0,546603,0
92.0,40,24.0,40,10,2447.0,12220800,3
2.0,0,0.0,0,0,78.0,777687,0
2.0,0,0.0,0,0,78.0,777687,0
56.0,13,9.0,21,0,1539.0,4166181,1
56.0,4,2.0,5,0,1539.0,4166181,1
72.0,48,55.0,49,14,1920.0,3888436,1
141.0,51,66.0,72,18,3766.0,552713,0
40.0,11,10.0,23,3,1189.0,549936,0
127.0,33,44.0,44,9,3299.0,549936,0
78.0,24,27.0,37,8,2104.0,544381,0
17.0,3,5.0,5,0,498.0,555490,0
81.0,61,47.0,62,11,2186.0,25552582,3
133.0,37,74.0,56,17,3568.0,16664727,3
133.0,13,3.0,6,0,3568.0,16664727,3
79.0,33,24.0,21,8,2109.0,552713,0
118.0,34,52.0,44,14,3114.0,577710,0
71.0,66,48.0,42,14,1823.0,7776872,2
38.0,9,13.0,10,2,1020.0,599930,0
12.0,2,8.0,6,3,310.0,1666472,1
154.0,65,107.0,81,27,4054.0,16664727,3
16.0,8,8.0,12,3,417.0,572544,0
131.0,52,52.0,81,8,3499.0,3166298,1
41.0,27,15.0,31,7,1148.0,16664727,3
13.0,8,7.0,8,1,329.0,18586020,3
3.0,1,1.0,2,0,84.0,544603,0
74.0,24,24.0,32,3,2023.0,999883,0
83.0,20,28.0,38,3,2212.0,592486,0
27.0,23,19.0,21,7,699.0,32218473,3
97.0,30,25.0,28,4,2545.0,572266,0
126.0,26,35.0,57,7,3400.0,7221382,2
14.0,8,12.0,5,3,364.0,25691455,3
88.0,30,50.0,45,11,2368.0,27377766,3
26.0,8,8.0,12,2,694.0,13331782,3
28.0,17,4.0,14,0,806.0,555844,0
101.0,29,60.0,38,15,2768.0,7221382,2
101.0,0,2.0,1,0,2768.0,7221382,2
36.0,2,8.0,7,2,1100.0,548291,0
36.0,5,8.0,11,2,1100.0,548291,0
87.0,57,33.0,37,9,2343.0,3471818,1
89.0,55,33.0,42,15,2322.0,576866,0
3.0,6,2.0,2,0,87.0,544425,0
155.0,32,78.0,92,13,4189.0,3249621,1
22.0,12,14.0,10,3,596.0,553406,0
34.0,13,19.0,17,6,970.0,545314,0
55.0,15,10.0,20,0,1497.0,571823,0
37.0,11,16.0,12,2,1132.0,560542,0
25.0,8,16.0,16,4,687.0,551763,0
111.0,55,58.0,63,18,3010.0,11323205,3
30.0,13,16.0,15,3,803.0,1222080,1
107.0,37,80.0,74,26,2803.0,9443345,2
107.0,61,66.0,93,22,2757.0,7776872,2
156.0,76,93.0,89,24,4125.0,547158,0
42.0,14,24.0,10,4,1073.0,544381,0
42.0,38,21.0,31,3,1096.0,1999767,1
138.0,50,75.0,80,15,3667.0,2666356,1
113.0,50,87.0,73,30,3130.0,1777570,1
71.0,37,30.0,41,9,2001.0,547158,0
7.0,2,1.0,2,0,234.0,547158,0
108.0,46,56.0,54,12,2899.0,566600,0
35.0,10,8.0,11,4,1065.0,777687,0
35.0,0,4.0,4,1,1065.0,777687,0
2.0,0,0.0,0,0,36.0,555490,0
51.0,39,40.0,49,8,1342.0,4082858,1
110.0,27,35.0,45,2,2933.0,549936,0
78.0,36,40.0,46,12,2218.0,9665542,2
131.0,39,83.0,65,27,3416.0,555490,0
52.0,12,26.0,27,5,1341.0,944334,0
49.0,13,19.0,13,6,1342.0,544381,0
74.0,23,43.0,34,11,1950.0,22219637,3
54.0,18,26.0,21,9,1435.0,551047,0
89.0,27,39.0,47,11,2566.0,574377,0
22.0,8,7.0,11,2,596.0,1499825,1
79.0,16,17.0,37,0,2124.0,572155,0
151.0,59,39.0,65,6,3955.0,12220800,3
83.0,18,37.0,30,5,2235.0,5554909,1
123.0,45,69.0,73,18,3213.0,16982150,3
64.0,14,31.0,22,8,1510.0,833236,0
64.0,6,7.0,8,3,1510.0,833236,0
128.0,42,42.0,49,8,3384.0,20414263,3
128.0,1,4.0,3,0,3384.0,20414263,3
148.0,48,100.0,70,36,3985.0,777687,0
91.0,14,23.0,22,5,2413.0,6110400,2
15.0,2,14.0,10,3,448.0,558823,0
22.0,2,7.0,5,1,596.0,1388727,1
105.0,31,51.0,41,15,2442.0,4999418,1
119.0,25,35.0,83,12,3324.0,555490,0
120.0,58,55.0,51,15,3231.0,8332363,2
154.0,78,84.0,97,21,4134.0,5230872,1
16.0,3,1.0,0,0,578.0,1666472,1
16.0,1,0.0,2,0,578.0,1666472,1
16.0,1,3.0,5,1,578.0,1666472,1
16.0,1,0.0,1,0,578.0,1666472,1
27.0,5,14.0,9,3,760.0,561045,0
60.0,44,36.0,29,7,1969.0,1944218,1
53.0,24,25.0,28,5,1581.0,561045,0
73.0,23,33.0,35,6,1846.0,1018400,1
125.0,50,53.0,62,16,3432.0,3666240,1
86.0,32,45.0,34,6,2316.0,1244299,1
84.0,22,32.0,35,5,2458.0,552602,0
12.0,6,2.0,0,0,318.0,1033213,1
70.0,21,35.0,31,8,1891.0,672144,0
95.0,41,31.0,54,4,2543.0,1416501,1
105.0,42,47.0,67,10,3073.0,2221963,1
57.0,19,19.0,22,6,1518.0,554379,0
26.0,18,9.0,13,1,708.0,1099872,1
63.0,27,35.0,33,9,1621.0,559046,0
138.0,67,50.0,59,13,3705.0,9526669,2
102.0,26,44.0,35,13,2784.0,3332945,1
23.0,13,12.0,8,1,536.0,1444276,1
14.0,4,5.0,7,1,361.0,3444043,1
69.0,31,44.0,42,13,1668.0,10554327,3
120.0,29,53.0,64,22,3217.0,2971876,1
103.0,37,31.0,40,4,2850.0,2999651,1
22.0,7,4.0,5,0,607.0,1777570,1
50.0,26,20.0,30,11,1444.0,1110981,1
34.0,5,24.0,18,10,916.0,8124054,2
98.0,42,65.0,54,29,2497.0,3055200,1
25.0,8,9.0,6,3,676.0,559157,0
31.0,49,80.0,64,23,823.0,5832654,1
77.0,20,27.0,31,13,1894.0,7776872,2
77.0,1,0.0,3,0,1894.0,7776872,2
96.0,21,21.0,23,3,2562.0,3610691,1
96.0,2,1.0,7,1,2562.0,3610691,1
109.0,54,46.0,59,12,2995.0,569489,0
158.0,68,69.0,79,22,4275.0,567045,0
32.0,12,9.0,11,3,885.0,1666472,1
32.0,0,0.0,0,0,885.0,1666472,1
121.0,64,50.0,53,20,3253.0,571044,0
18.0,0,0.0,0,0,594.0,561490,0
18.0,5,1.0,4,0,594.0,561490,0
18.0,2,0.0,2,0,594.0,561490,0
25.0,6,14.0,21,2,754.0,553268,0
47.0,4,19.0,17,1,1476.0,1027658,1
132.0,52,67.0,76,17,3523.0,590486,0
113.0,52,41.0,50,3,3068.0,1499825,1
139.0,42,43.0,52,9,3678.0,588820,0
66.0,23,30.0,44,5,1739.0,9165600,2
6.0,1,1.0,4,1,198.0,544936,0
162.0,52,99.0,91,27,4294.0,15331549,3
16.0,5,12.0,11,3,401.0,548825,0
135.0,60,72.0,61,15,3509.0,8887854,2
24.0,7,19.0,8,3,661.0,558268,0
137.0,47,79.0,52,14,3456.0,6332596,2
121.0,45,31.0,57,2,3101.0,7406546,2
64.0,22,21.0,33,2,1775.0,1666472,1
63.0,23,51.0,46,17,1793.0,544381,0
135.0,38,84.0,79,24,3415.0,14442764,3
154.0,72,78.0,126,11,4139.0,559934,0
1.0,3,1.0,5,0,129.0,544381,0
131.0,40,97.0,71,13,3408.0,1944218,1
27.0,4,13.0,13,1,816.0,558823,0
78.0,22,43.0,43,5,2275.0,567711,0
129.0,47,60.0,53,9,3152.0,3499592,1
136.0,69,94.0,103,22,3451.0,18078018,3
1.0,0,0.0,0,0,45.0,544381,0
141.0,52,67.0,75,7,3857.0,582154,0
113.0,34,35.0,44,1,3165.0,544381,0
131.0,30,80.0,68,12,3400.0,15775942,3
30.0,23,16.0,22,2,1081.0,553268,0
7.0,5,3.0,9,0,233.0,2777454,1
149.0,57,56.0,61,9,3960.0,5554909,1
48.0,17,17.0,25,2,1537.0,805461,0
132.0,64,54.0,82,14,3566.0,557490,0
78.0,35,52.0,41,16,2039.0,2721905,1
92.0,59,47.0,61,18,2411.0,2721905,1
143.0,44,75.0,54,13,3833.0,2221963,1
145.0,70,88.0,91,32,3867.0,2777474,1
87.0,22,18.0,26,2,2248.0,1666472,1
36.0,11,17.0,15,5,1037.0,3277396,1
56.0,17,23.0,21,5,1389.0,1110981,1
2.0,30,40.0,27,9,99.0,3055200,1
154.0,72,71.0,77,12,4130.0,6318487,2
145.0,52,67.0,91,4,3866.0,5610458,1
146.0,50,92.0,88,30,3869.0,17775709,3
4.0,38,34.0,27,6,125.0,11109818,3
13.0,0,0.0,1,0,453.0,551047,0
13.0,12,3.0,10,1,453.0,551047,0
102.0,35,76.0,49,27,2719.0,11387564,3
25.0,3,1.0,8,0,732.0,544381,0
25.0,4,1.0,2,0,732.0,544381,0
69.0,29,22.0,39,2,1943.0,556601,0
124.0,51,72.0,85,13,3286.0,14442764,3
125.0,28,49.0,66,8,3383.0,3610691,1
129.0,45,60.0,60,23,3529.0,558490,0
107.0,37,45.0,51,13,2965.0,6415920,2
111.0,11,70.0,48,17,3015.0,8332363,2
59.0,26,26.0,30,6,1615.0,545492,0
49.0,20,22.0,20,9,1297.0,3055200,1
115.0,18,55.0,45,21,3176.0,561712,0
111.0,69,73.0,82,28,2968.0,15553745,3
42.0,4,0.0,3,0,1104.0,833236,0
42.0,10,14.0,8,3,1104.0,833236,0
110.0,13,20.0,33,3,3051.0,2888552,1
110.0,17,11.0,21,0,3051.0,2888552,1
76.0,23,30.0,39,3,1862.0,8887854,2
75.0,21,24.0,49,6,2167.0,2777454,1
41.0,28,36.0,23,7,1211.0,833236,0
87.0,82,104.0,90,36,2359.0,8887854,2
98.0,27,32.0,33,5,2637.0,3332945,1
107.0,30,46.0,41,11,2816.0,555490,0
71.0,51,67.0,67,23,1860.0,5721556,1
112.0,37,66.0,57,22,3008.0,5193840,1
92.0,34,37.0,58,10,2379.0,11109818,3
34.0,12,8.0,11,1,890.0,1388727,1
46.0,12,6.0,18,2,1522.0,1347065,1
46.0,4,5.0,8,2,1522.0,1347065,1
158.0,43,80.0,77,20,4200.0,4221731,1
44.0,4,12.0,11,3,1139.0,584654,0
114.0,61,58.0,71,20,2981.0,2221963,1
143.0,72,62.0,70,20,3816.0,11109818,3
60.0,8,22.0,25,2,1652.0,556879,0
41.0,8,21.0,16,4,1033.0,547714,0
77.0,15,59.0,29,16,2003.0,556879,0
145.0,42,47.0,75,4,3902.0,5277163,1
82.0,20,25.0,19,3,2244.0,7207494,2
82.0,2,7.0,6,2,2244.0,7207494,2
15.0,7,11.0,6,4,416.0,1110981,1
126.0,60,82.0,84,25,3216.0,18410556,3
141.0,60,79.0,84,26,3737.0,15664844,3
14.0,0,3.0,4,0,479.0,557009,0
14.0,0,2.0,6,0,479.0,557009,0
8.0,11,8.0,6,3,246.0,3826365,1
108.0,64,69.0,75,19,2899.0,1202572,1
31.0,3,7.0,6,1,847.0,548810,0
74.0,22,27.0,35,6,2011.0,553729,0
123.0,28,60.0,52,10,3247.0,12025720,3
130.0,56,72.0,40,13,3456.0,10932473,3
77.0,16,26.0,34,6,2039.0,546623,0
126.0,24,30.0,51,6,3483.0,5302249,1
126.0,8,10.0,13,3,3483.0,5302249,1
43.0,20,10.0,21,2,1164.0,3553053,1
66.0,19,24.0,41,7,1756.0,554276,0
136.0,23,42.0,44,5,3627.0,12025720,3
136.0,3,16.0,18,7,3627.0,12025720,3
51.0,15,15.0,15,2,1212.0,10385849,3
84.0,28,61.0,37,14,2207.0,5247587,1
17.0,7,17.0,11,5,432.0,3826365,1
162.0,90,78.0,93,18,4347.0,5602892,1
90.0,22,52.0,41,22,2397.0,568761,0
148.0,67,58.0,74,11,3951.0,4919612,1
149.0,23,58.0,43,10,3959.0,5192924,1
41.0,14,10.0,12,0,1133.0,1639870,1
10.0,6,2.0,4,0,219.0,546623,0
29.0,13,9.0,9,3,1041.0,765273,0
144.0,32,46.0,44,7,3831.0,1093247,1
37.0,10,10.0,13,2,999.0,14212215,3
37.0,1,0.0,1,0,999.0,14212215,3
135.0,57,35.0,67,12,3655.0,14704176,3
151.0,60,102.0,77,29,3959.0,15578774,3
20.0,8,8.0,8,0,567.0,552089,0
70.0,55,108.0,87,40,1742.0,8745978,2
123.0,60,72.0,65,26,3276.0,11315109,3
78.0,22,32.0,33,7,2208.0,560289,0
141.0,29,52.0,56,9,3771.0,7652731,2
54.0,0,3.0,1,1,1524.0,4372989,1
54.0,10,19.0,17,5,1524.0,4372989,1
153.0,19,96.0,88,29,4105.0,14212215,3
17.0,0,2.0,6,0,482.0,565755,0
47.0,15,16.0,31,4,1501.0,558102,0
82.0,20,32.0,38,12,2212.0,567395,0
149.0,62,50.0,81,14,4000.0,16398709,3
78.0,40,49.0,51,21,2060.0,765273,0
126.0,13,45.0,48,16,3433.0,547170,0
8.0,0,0.0,2,0,229.0,563022,0
8.0,4,3.0,6,0,229.0,563022,0
22.0,6,18.0,13,5,584.0,8418004,2
142.0,39,46.0,60,12,3796.0,565208,0
111.0,31,30.0,45,1,3036.0,548810,0
31.0,11,9.0,9,0,842.0,1530546,1
31.0,5,4.0,2,0,842.0,1530546,1
10.0,3,6.0,6,2,267.0,952687,0
118.0,26,44.0,34,7,3074.0,3006430,1
118.0,9,2.0,7,1,3074.0,3006430,1
77.0,14,11.0,11,4,2062.0,11041798,3
77.0,13,15.0,7,3,2062.0,11041798,3
67.0,26,32.0,22,6,1895.0,5466236,1
67.0,9,5.0,6,0,1895.0,5466236,1
24.0,7,9.0,10,0,709.0,1421221,1
73.0,23,22.0,21,6,1977.0,3279741,1
73.0,0,1.0,1,0,1977.0,3279741,1
73.0,6,4.0,7,1,1977.0,3279741,1
2.0,0,0.0,0,0,72.0,557556,0
57.0,15,19.0,14,2,1576.0,590353,0
109.0,78,55.0,49,17,2878.0,17491957,3
94.0,33,37.0,41,4,2513.0,608392,0
5.0,75,104.0,59,35,129.0,16398709,3
133.0,51,53.0,72,7,3562.0,13665591,3
80.0,9,31.0,19,4,2163.0,9019290,2
80.0,5,6.0,6,1,2163.0,9019290,2
47.0,16,15.0,16,7,1255.0,3389066,1
84.0,19,15.0,14,2,2275.0,819935,0
84.0,14,12.0,21,3,2275.0,819935,0
30.0,6,12.0,14,2,791.0,14212215,3
109.0,51,107.0,80,36,2872.0,7652731,2
112.0,19,36.0,43,7,3058.0,4564307,1
112.0,3,8.0,10,2,3058.0,4564307,1
129.0,33,31.0,45,5,3469.0,4646301,1
129.0,6,10.0,11,3,3469.0,4646301,1
27.0,65,54.0,43,20,708.0,16398709,3
27.0,6,10.0,6,2,708.0,16398709,3
123.0,43,35.0,76,1,3131.0,558649,0
120.0,25,50.0,42,15,3156.0,1038584,1
46.0,14,29.0,19,7,1203.0,557556,0
32.0,5,6.0,13,1,1020.0,552636,0
120.0,36,57.0,50,7,3191.0,559742,0
21.0,10,22.0,15,5,550.0,2733118,1
157.0,24,74.0,82,15,4130.0,10385849,3
57.0,21,28.0,30,6,1548.0,546623,0
127.0,32,58.0,65,21,3158.0,3061092,1
51.0,19,15.0,9,0,1389.0,956591,0
61.0,9,16.0,18,2,1728.0,2514468,1
61.0,8,7.0,6,1,1728.0,2514468,1
91.0,16,18.0,35,2,2490.0,2733118,1
91.0,10,6.0,12,1,2490.0,2733118,1
103.0,26,46.0,28,13,2749.0,579421,0
133.0,35,65.0,58,14,3564.0,5466236,1
27.0,8,5.0,13,0,712.0,601286,0
70.0,14,25.0,30,9,1901.0,549356,0
57.0,25,33.0,23,12,1442.0,548810,0
140.0,73,78.0,89,32,3777.0,1366559,1
52.0,18,28.0,29,6,1385.0,2186494,1
81.0,18,33.0,29,6,2266.0,5466236,1
81.0,2,4.0,3,1,2266.0,5466236,1
48.0,15,20.0,22,3,1280.0,1639870,1
122.0,65,51.0,68,16,3364.0,1869452,1
131.0,44,66.0,71,18,3487.0,10932473,3
143.0,25,38.0,48,4,3823.0,655948,0
155.0,52,80.0,88,29,4145.0,655948,0
136.0,34,48.0,72,6,3598.0,546623,0
8.0,2,2.0,3,0,224.0,1093247,1
55.0,15,22.0,34,8,1632.0,1924115,1
91.0,31,45.0,28,9,2255.0,9292602,2
104.0,41,80.0,54,25,2810.0,573954,0
89.0,20,26.0,23,5,2322.0,956591,0
121.0,23,51.0,44,8,3163.0,12025720,3
49.0,24,17.0,20,2,1405.0,1202572,1
61.0,18,22.0,22,2,1646.0,2186494,1
3.0,0,1.0,1,0,120.0,546623,0
61.0,47,23.0,32,6,1617.0,13118967,3
88.0,13,39.0,38,5,2510.0,3826365,1
104.0,35,28.0,57,3,2777.0,14758838,3
146.0,52,97.0,94,20,3913.0,1639870,1
140.0,27,40.0,54,9,3767.0,10932473,3
140.0,22,21.0,20,5,3767.0,10932473,3
113.0,39,59.0,62,13,3093.0,558430,0
121.0,24,74.0,61,21,3246.0,601286,0
5.0,0,0.0,1,0,135.0,1016720,1
121.0,50,41.0,61,6,3225.0,2368701,1
111.0,36,58.0,40,8,3006.0,6012860,2
33.0,13,22.0,18,4,847.0,2459806,1
129.0,113,85.0,68,27,3509.0,3826365,1
5.0,3,0.0,1,0,177.0,550996,0
58.0,36,42.0,33,8,1509.0,16398709,3
111.0,25,61.0,58,18,2901.0,546623,0
55.0,15,27.0,37,8,1548.0,547716,0
135.0,31,72.0,82,19,3604.0,547716,0
48.0,14,31.0,32,10,1169.0,11479096,3
48.0,12,24.0,17,3,1425.0,546623,0
98.0,37,76.0,74,24,2610.0,546623,0
64.0,19,38.0,35,11,1577.0,11479096,3
139.0,33,42.0,59,5,3660.0,547716,0
45.0,22,22.0,23,8,1218.0,819935,0
126.0,34,82.0,62,17,3317.0,5466236,1
34.0,6,8.0,4,0,893.0,548810,0
34.0,3,8.0,6,0,893.0,548810,0
97.0,23,54.0,46,13,2547.0,548810,0
75.0,20,33.0,44,4,1980.0,547716,0
92.0,30,43.0,67,15,2505.0,4482314,1
88.0,50,52.0,71,21,2219.0,17491957,3
13.0,5,13.0,6,2,296.0,546623,0
116.0,61,47.0,44,11,3056.0,4536976,1
133.0,60,109.0,101,25,3458.0,24051441,3
141.0,36,66.0,50,11,3687.0,546623,0
118.0,22,51.0,64,8,3174.0,5466236,1
8.0,2,2.0,4,0,220.0,1202572,1
42.0,8,15.0,14,0,1186.0,548810,0
128.0,23,83.0,71,17,3342.0,15305462,3
36.0,20,7.0,24,0,1234.0,1093247,1
160.0,29,92.0,100,17,4242.0,17491957,3
35.0,70,103.0,87,32,904.0,13118967,3
72.0,18,12.0,30,2,2027.0,550996,0
156.0,36,59.0,85,7,4087.0,1366559,1
20.0,56,88.0,68,37,529.0,557556,0
110.0,34,56.0,43,14,2913.0,2678455,1
48.0,14,19.0,22,6,1295.0,552417,0
147.0,29,57.0,51,16,3908.0,557665,0
110.0,66,35.0,61,8,2877.0,8035367,2
76.0,17,23.0,33,6,2125.0,551543,0
98.0,55,37.0,42,6,2595.0,551543,0
37.0,19,9.0,10,2,1061.0,1421221,1
35.0,10,11.0,12,3,985.0,549794,0
50.0,21,21.0,16,6,1208.0,549138,0
86.0,50,44.0,42,13,2312.0,1639870,1
78.0,19,27.0,31,7,2036.0,550778,0
119.0,43,43.0,63,1,2875.0,2131832,1
35.0,41,66.0,57,9,930.0,8745978,2
122.0,24,53.0,55,5,3335.0,596913,0
11.0,0,2.0,7,0,347.0,561382,0
66.0,22,24.0,33,1,2074.0,579421,0
162.0,23,50.0,74,3,4301.0,3279741,1
10.0,1,5.0,8,1,276.0,555998,0
155.0,65,74.0,87,19,4118.0,10932473,3
14.0,1,2.0,3,1,429.0,688745,0
126.0,35,58.0,54,9,3365.0,3935690,1
134.0,33,66.0,50,6,3510.0,5466236,1
12.0,2,3.0,4,0,324.0,1448552,1
126.0,35,54.0,45,15,3446.0,600192,0
143.0,22,70.0,57,17,3746.0,1639870,1
66.0,7,11.0,8,2,1762.0,1164308,1
66.0,7,19.0,12,2,1762.0,1164308,1
154.0,36,68.0,77,7,4095.0,9292602,2
112.0,38,58.0,90,17,3127.0,553183,0
70.0,22,25.0,24,4,1912.0,565755,0
71.0,26,21.0,37,5,2047.0,553183,0
119.0,38,55.0,53,10,2878.0,5520899,1
23.0,2,11.0,7,1,623.0,549083,0
74.0,32,44.0,43,10,2006.0,18585204,3
92.0,54,43.0,41,7,2506.0,5438905,1
26.0,23,21.0,16,3,648.0,3006430,1
26.0,10,5.0,7,2,648.0,3006430,1
154.0,48,75.0,85,7,4158.0,10221862,3
16.0,7,5.0,4,0,875.0,929260,0
116.0,48,105.0,89,28,3069.0,25144688,3
24.0,3,9.0,10,2,680.0,563022,0
24.0,0,0.0,2,0,680.0,563022,0
149.0,83,111.0,115,36,3942.0,1093247,1
9.0,3,4.0,4,0,348.0,3279741,1
1.0,1,0.0,0,0,27.0,765273,0
48.0,17,14.0,16,3,1345.0,765273,0
80.0,16,46.0,56,8,2208.0,22138258,3
89.0,53,25.0,21,3,2321.0,3881028,1
78.0,31,42.0,29,4,2152.0,16945333,3
152.0,56,116.0,83,27,3976.0,22958193,3
139.0,31,34.0,92,2,3721.0,563022,0
0.0,0,0.0,0,0,42.0,4372989,1
137.0,52,89.0,77,25,3587.0,22958193,3
141.0,67,69.0,92,16,3699.0,4060320,1
116.0,56,71.0,64,13,2759.0,17491957,3
67.0,28,43.0,46,7,1859.0,1093247,1
98.0,15,54.0,36,9,2623.0,7106107,2
50.0,28,29.0,32,11,1469.0,554823,0
41.0,13,28.0,27,3,1185.0,1749195,1
43.0,13,17.0,31,5,1084.0,548263,0
3.0,0,0.0,0,0,90.0,1858520,1
3.0,1,2.0,0,0,90.0,1858520,1
8.0,2,2.0,4,0,213.0,3826365,1
146.0,26,34.0,53,1,3884.0,2405144,1
25.0,1,25.0,24,2,708.0,1093247,1
129.0,46,53.0,59,15,3421.0,3006430,1
34.0,8,9.0,19,1,1027.0,557556,0
57.0,3,0.0,3,0,1602.0,546623,0
57.0,5,19.0,18,3,1602.0,546623,0
52.0,15,12.0,12,2,1421.0,1639870,1
158.0,67,76.0,56,4,4229.0,1202572,1
146.0,41,85.0,72,23,3926.0,552089,0
103.0,55,44.0,43,11,2768.0,6559483,2
67.0,19,28.0,26,3,1840.0,559196,0
142.0,94,105.0,89,37,3787.0,7106107,2
142.0,70,54.0,94,9,3776.0,552089,0
15.0,3,6.0,4,0,484.0,548810,0
133.0,41,81.0,68,19,3504.0,10932473,3
131.0,32,69.0,70,22,3469.0,549903,0
110.0,22,54.0,55,9,2901.0,550996,0
144.0,47,73.0,95,23,3809.0,7652731,2
27.0,3,5.0,14,0,904.0,546623,0
149.0,66,69.0,73,13,3935.0,2186494,1
30.0,11,16.0,14,4,859.0,548810,0
64.0,36,35.0,24,4,1771.0,1639870,1
126.0,21,66.0,47,15,3231.0,17491957,3
102.0,47,45.0,47,22,2830.0,2186494,1
29.0,15,8.0,13,0,857.0,552089,0
139.0,28,31.0,61,5,3710.0,583794,0
49.0,25,29.0,36,8,1348.0,12025720,3
97.0,31,57.0,46,20,2540.0,560289,0
0.0,0,0.0,3,0,21.0,1093247,1
39.0,14,39.0,17,6,965.0,552089,0
155.0,89,71.0,112,23,4083.0,590353,0
117.0,24,37.0,52,6,3154.0,554823,0
26.0,8,1.0,7,0,674.0,565755,0
95.0,3,4.0,5,2,2591.0,874597,0
95.0,26,17.0,15,1,2591.0,874597,0
95.0,14,15.0,20,1,2591.0,874597,0
15.0,4,4.0,8,0,477.0,546623,0
59.0,36,18.0,22,1,1584.0,554823,0
39.0,19,13.0,12,1,1060.0,2186494,1
99.0,60,55.0,60,4,2553.0,25144688,3
26.0,6,18.0,12,1,629.0,8100962,2
26.0,21,24.0,16,7,629.0,8100962,2
26.0,24,18.0,25,7,678.0,546623,0
127.0,53,80.0,69,14,3332.0,2569131,1
51.0,10,2.0,9,0,1504.0,1191639,1
51.0,12,13.0,17,1,1504.0,1191639,1
115.0,34,61.0,37,3,3053.0,3006430,1
53.0,42,34.0,34,12,1342.0,7652731,2
53.0,11,6.0,14,2,1342.0,7652731,2
8.0,0,3.0,2,1,233.0,558977,0
31.0,37,49.0,46,15,794.0,16398709,3
44.0,11,13.0,18,2,1164.0,765273,0
138.0,49,70.0,71,16,3711.0,23114371,3
141.0,56,58.0,87,17,3757.0,6122185,2
129.0,35,50.0,47,4,3415.0,13118967,3
112.0,32,75.0,57,23,2976.0,18585204,3
21.0,4,9.0,7,1,603.0,549575,0
85.0,28,21.0,40,5,2324.0,2186494,1
1.0,0,1.0,2,0,54.0,573736,0
33.0,4,8.0,5,0,948.0,2186494,1
31.0,6,23.0,22,6,792.0,19678451,3
94.0,21,22.0,42,1,2660.0,7106107,2
116.0,58,62.0,56,22,3064.0,24598064,3
7.0,3,7.0,6,2,209.0,588216,0
103.0,32,41.0,48,13,2727.0,548329,0
136.0,69,92.0,74,30,3684.0,1790192,1
149.0,79,66.0,73,20,3985.0,14212215,3
105.0,20,47.0,46,4,2835.0,553878,0
142.0,39,57.0,79,9,3848.0,6231509,2
43.0,10,27.0,18,7,1238.0,552461,0
7.0,6,3.0,2,0,177.0,554067,0
105.0,50,34.0,30,5,2818.0,1202572,1
66.0,24,17.0,48,1,1769.0,2022507,1
99.0,6,5.0,4,1,2583.0,3826365,1
99.0,57,46.0,39,10,2583.0,3826365,1
133.0,42,63.0,54,8,3570.0,21864946,3
80.0,25,28.0,31,8,2219.0,7926043,2
80.0,7,10.0,9,3,2219.0,7926043,2
15.0,5,5.0,7,0,486.0,1366559,1
74.0,40,39.0,37,4,1885.0,5329580,1
125.0,28,67.0,62,17,3377.0,11479096,3
125.0,7,33.0,27,5,3377.0,11479096,3
101.0,66,47.0,68,9,2702.0,8199354,2
146.0,76,98.0,93,29,3962.0,546623,0
58.0,17,12.0,38,0,1680.0,1251768,1
47.0,28,40.0,42,9,1173.0,2514468,1
129.0,51,50.0,59,6,3439.0,5739548,1
123.0,67,81.0,70,25,3329.0,4482314,1
93.0,54,55.0,46,10,2611.0,552089,0
